transaction_id,amount,transaction_type,location,timestamp,is_fraud
TXN0010723,11.89,POS,TX,2024-04-21 16:45:00,0
TXN0010724,27.76,POS,NY,2024-04-21 17:00:00,0
TXN0010725,14.27,ATM,TX,2024-04-21 17:15:00,0
TXN0010726,7.33,Online,WA,2024-04-21 17:30:00,0
TXN0010727,3.26,ATM,IL,2024-04-21 17:45:00,0
TXN0010728,10.9,POS,CA,2024-04-21 18:00:00,0
TXN0010729,7.69,POS,FL,2024-04-21 18:15:00,0
TXN0010730,59.95,ATM,WA,2024-04-21 18:30:00,0
TXN0010731,5.14,Transfer,CA,2024-04-21 18:45:00,0
TXN0010732,12.71,POS,TX,2024-04-21 19:00:00,0
TXN0010733,47.23,POS,FL,2024-04-21 19:15:00,0
TXN0010734,18.38,Online,TX,2024-04-21 19:30:00,0
TXN0010735,38.8,POS,TX,2024-04-21 19:45:00,0
TXN0010736,58.94,Transfer,TX,2024-04-21 20:00:00,0
TXN0010737,2.75,Online,CA,2024-04-21 20:15:00,0
TXN0010738,12.73,ATM,IL,2024-04-21 20:30:00,0
TXN0010739,6.49,ATM,CA,2024-04-21 20:45:00,0
TXN0010740,110.68,POS,CA,2024-04-21 21:00:00,0
TXN0010741,18.28,ATM,CA,2024-04-21 21:15:00,0
TXN0010742,38.85,POS,FL,2024-04-21 21:30:00,0
TXN0010743,169.85,ATM,NY,2024-04-21 21:45:00,0
TXN0010744,13.64,Online,IL,2024-04-21 22:00:00,0
TXN0010745,23.13,ATM,NY,2024-04-21 22:15:00,0
TXN0010746,34.84,ATM,IL,2024-04-21 22:30:00,0
TXN0010747,15.21,Transfer,NY,2024-04-21 22:45:00,0
TXN0010748,98.38,Transfer,NY,2024-04-21 23:00:00,0
TXN0010749,57.51,Transfer,CA,2024-04-21 23:15:00,0
TXN0010750,72.08,Online,CA,2024-04-21 23:30:00,0
TXN0010751,22.4,ATM,NY,2024-04-21 23:45:00,0
TXN0010752,13.87,Transfer,IL,2024-04-22 00:00:00,0
TXN0010753,13.66,Transfer,IL,2024-04-22 00:15:00,0
TXN0010754,13.5,ATM,FL,2024-04-22 00:30:00,0
TXN0010755,2.82,Transfer,IL,2024-04-22 00:45:00,0
TXN0010756,32.89,ATM,FL,2024-04-22 01:00:00,0
TXN0010757,57.07,Online,WA,2024-04-22 01:15:00,0
TXN0010758,20.83,Transfer,CA,2024-04-22 01:30:00,0
TXN0010759,11.5,POS,WA,2024-04-22 01:45:00,0
TXN0010760,22.06,POS,IL,2024-04-22 02:00:00,0
TXN0010761,27.77,ATM,IL,2024-04-22 02:15:00,0
TXN0010762,31.45,POS,NY,2024-04-22 02:30:00,0
TXN0010763,189.77,Online,WA,2024-04-22 02:45:00,0
TXN0010764,7.41,ATM,WA,2024-04-22 03:00:00,0
TXN0010765,32.89,Transfer,WA,2024-04-22 03:15:00,0
TXN0010766,48.95,Online,IL,2024-04-22 03:30:00,0
TXN0010767,23.18,Transfer,WA,2024-04-22 03:45:00,0
TXN0010768,15.82,Transfer,TX,2024-04-22 04:00:00,0
TXN0010769,6.03,ATM,NY,2024-04-22 04:15:00,0
TXN0010770,10.2,Transfer,TX,2024-04-22 04:30:00,0
TXN0010771,49.84,Online,IL,2024-04-22 04:45:00,0
TXN0010772,123.84,POS,TX,2024-04-22 05:00:00,0
TXN0010773,9.46,ATM,TX,2024-04-22 05:15:00,0
TXN0010774,37.41,Online,WA,2024-04-22 05:30:00,0
TXN0010775,39.68,Transfer,CA,2024-04-22 05:45:00,0
TXN0010776,71.92,POS,IL,2024-04-22 06:00:00,0
TXN0010777,28.36,ATM,WA,2024-04-22 06:15:00,0
TXN0010778,36.09,Transfer,WA,2024-04-22 06:30:00,0
TXN0010779,62.56,POS,IL,2024-04-22 06:45:00,0
TXN0010780,5.1,ATM,WA,2024-04-22 07:00:00,0
TXN0010781,22.27,Transfer,IL,2024-04-22 07:15:00,0
TXN0010782,2.46,ATM,WA,2024-04-22 07:30:00,0
TXN0010783,1.91,ATM,WA,2024-04-22 07:45:00,0
TXN0010784,7.73,Transfer,CA,2024-04-22 08:00:00,1
TXN0010785,3.23,Transfer,TX,2024-04-22 08:15:00,0
TXN0010786,38.94,ATM,CA,2024-04-22 08:30:00,0
TXN0010787,70.34,Transfer,IL,2024-04-22 08:45:00,1
TXN0010788,14.5,Transfer,CA,2024-04-22 09:00:00,0
TXN0010789,17.76,Transfer,NY,2024-04-22 09:15:00,0
TXN0010790,15.82,Online,FL,2024-04-22 09:30:00,0
TXN0010791,15.29,POS,NY,2024-04-22 09:45:00,0
TXN0010792,24.76,ATM,NY,2024-04-22 10:00:00,0
TXN0010793,32.16,Online,CA,2024-04-22 10:15:00,0
TXN0010794,11.98,POS,IL,2024-04-22 10:30:00,0
TXN0010795,8.08,Transfer,CA,2024-04-22 10:45:00,0
TXN0010796,11.16,POS,NY,2024-04-22 11:00:00,0
TXN0010797,55.47,ATM,NY,2024-04-22 11:15:00,0
TXN0010798,12.61,POS,IL,2024-04-22 11:30:00,0
TXN0010799,121.78,POS,WA,2024-04-22 11:45:00,0
TXN0010800,15.65,POS,TX,2024-04-22 12:00:00,0
TXN0010801,109.99,POS,FL,2024-04-22 12:15:00,0
TXN0010802,4.94,Online,CA,2024-04-22 12:30:00,0
TXN0010803,9.05,POS,FL,2024-04-22 12:45:00,0
TXN0010804,37.4,POS,IL,2024-04-22 13:00:00,0
TXN0010805,37.89,Transfer,NY,2024-04-22 13:15:00,0
TXN0010806,17.34,Online,WA,2024-04-22 13:30:00,0
TXN0010807,247.53,Online,IL,2024-04-22 13:45:00,0
TXN0010808,22.86,Online,WA,2024-04-22 14:00:00,0
TXN0010809,29.73,Transfer,IL,2024-04-22 14:15:00,0
TXN0010810,10.52,ATM,IL,2024-04-22 14:30:00,0
TXN0010811,155.31,POS,TX,2024-04-22 14:45:00,0
TXN0010812,59.02,POS,FL,2024-04-22 15:00:00,0
TXN0010813,34.5,Transfer,NY,2024-04-22 15:15:00,0
TXN0010814,2.89,Online,TX,2024-04-22 15:30:00,0
TXN0010815,32.48,POS,WA,2024-04-22 15:45:00,0
TXN0010816,11.91,Transfer,WA,2024-04-22 16:00:00,0
TXN0010817,33.65,ATM,WA,2024-04-22 16:15:00,0
TXN0010818,63.09,Transfer,NY,2024-04-22 16:30:00,0
TXN0010819,8.47,ATM,NY,2024-04-22 16:45:00,0
TXN0010820,27.2,ATM,FL,2024-04-22 17:00:00,0
TXN0010821,60.45,Transfer,TX,2024-04-22 17:15:00,0
TXN0010822,25.46,Transfer,NY,2024-04-22 17:30:00,0
TXN0010823,14.06,Transfer,FL,2024-04-22 17:45:00,0
TXN0010824,5.83,Online,NY,2024-04-22 18:00:00,0
TXN0010825,9.33,ATM,FL,2024-04-22 18:15:00,0
TXN0010826,4.52,ATM,IL,2024-04-22 18:30:00,0
TXN0010827,68.83,Transfer,IL,2024-04-22 18:45:00,0
TXN0010828,23.71,Transfer,IL,2024-04-22 19:00:00,0
TXN0010829,4.83,POS,IL,2024-04-22 19:15:00,0
TXN0010830,20.77,Transfer,FL,2024-04-22 19:30:00,0
TXN0010831,4.41,Online,TX,2024-04-22 19:45:00,0
TXN0010832,0.4,Online,NY,2024-04-22 20:00:00,0
TXN0010833,89.63,ATM,TX,2024-04-22 20:15:00,0
TXN0010834,85.72,Online,NY,2024-04-22 20:30:00,0
TXN0010835,3.53,Online,NY,2024-04-22 20:45:00,0
TXN0010836,8.79,Transfer,IL,2024-04-22 21:00:00,0
TXN0010837,26.76,Online,FL,2024-04-22 21:15:00,0
TXN0010838,13.15,POS,TX,2024-04-22 21:30:00,0
TXN0010839,7.45,ATM,IL,2024-04-22 21:45:00,0
TXN0010840,11.24,Online,NY,2024-04-22 22:00:00,0
TXN0010841,15.61,Online,NY,2024-04-22 22:15:00,0
TXN0010842,10.72,ATM,NY,2024-04-22 22:30:00,0
TXN0010843,26.87,Online,TX,2024-04-22 22:45:00,0
TXN0010844,15.78,POS,NY,2024-04-22 23:00:00,0
TXN0010845,8.34,ATM,NY,2024-04-22 23:15:00,0
TXN0010846,21.46,ATM,WA,2024-04-22 23:30:00,0
TXN0010847,2.82,POS,CA,2024-04-22 23:45:00,0
TXN0010848,118.6,Online,FL,2024-04-23 00:00:00,0
TXN0010849,2.57,Online,FL,2024-04-23 00:15:00,0
TXN0010850,18.84,POS,CA,2024-04-23 00:30:00,1
TXN0010851,31.34,ATM,NY,2024-04-23 00:45:00,0
TXN0010852,34.27,ATM,IL,2024-04-23 01:00:00,0
TXN0010853,28.48,Transfer,FL,2024-04-23 01:15:00,0
TXN0010854,95.13,ATM,CA,2024-04-23 01:30:00,0
TXN0010855,5.38,POS,CA,2024-04-23 01:45:00,0
TXN0010856,19.14,POS,FL,2024-04-23 02:00:00,0
TXN0010857,24.81,Online,CA,2024-04-23 02:15:00,0
TXN0010858,11.45,POS,FL,2024-04-23 02:30:00,0
TXN0010859,10.18,Online,IL,2024-04-23 02:45:00,0
TXN0010860,97.63,Transfer,WA,2024-04-23 03:00:00,0
TXN0010861,8.83,Transfer,FL,2024-04-23 03:15:00,0
TXN0010862,11.69,Online,TX,2024-04-23 03:30:00,0
TXN0010863,14.91,Online,FL,2024-04-23 03:45:00,0
TXN0010864,16.08,Online,IL,2024-04-23 04:00:00,0
TXN0010865,25.22,Transfer,WA,2024-04-23 04:15:00,0
TXN0010866,16.19,Transfer,CA,2024-04-23 04:30:00,0
TXN0010867,32.49,Transfer,IL,2024-04-23 04:45:00,0
TXN0010868,24.41,Online,IL,2024-04-23 05:00:00,0
TXN0010869,36.91,POS,NY,2024-04-23 05:15:00,0
TXN0010870,107.33,Transfer,FL,2024-04-23 05:30:00,0
TXN0010871,7.53,POS,FL,2024-04-23 05:45:00,0
TXN0010872,150.12,POS,WA,2024-04-23 06:00:00,0
TXN0010873,12.09,Transfer,TX,2024-04-23 06:15:00,0
TXN0010874,46.02,Transfer,NY,2024-04-23 06:30:00,0
TXN0010875,25.11,Transfer,FL,2024-04-23 06:45:00,0
TXN0010876,14.51,Online,TX,2024-04-23 07:00:00,0
TXN0010877,1.97,Transfer,NY,2024-04-23 07:15:00,0
TXN0010878,142.9,POS,TX,2024-04-23 07:30:00,0
TXN0010879,8.35,ATM,TX,2024-04-23 07:45:00,0
TXN0010880,8.05,POS,WA,2024-04-23 08:00:00,0
TXN0010881,73.88,ATM,NY,2024-04-23 08:15:00,0
TXN0010882,22.64,Transfer,CA,2024-04-23 08:30:00,0
TXN0010883,201.73,POS,WA,2024-04-23 08:45:00,0
TXN0010884,155.03,Online,TX,2024-04-23 09:00:00,0
TXN0010885,48.3,Online,TX,2024-04-23 09:15:00,0
TXN0010886,27.95,POS,NY,2024-04-23 09:30:00,0
TXN0010887,51.48,ATM,IL,2024-04-23 09:45:00,0
TXN0010888,4.27,POS,NY,2024-04-23 10:00:00,0
TXN0010889,25.37,Transfer,TX,2024-04-23 10:15:00,0
TXN0010890,24.64,Transfer,IL,2024-04-23 10:30:00,0
TXN0010891,11.75,ATM,IL,2024-04-23 10:45:00,0
TXN0010892,27.98,Online,FL,2024-04-23 11:00:00,0
TXN0010893,3.6,POS,CA,2024-04-23 11:15:00,0
TXN0010894,60.73,Transfer,FL,2024-04-23 11:30:00,0
TXN0010895,96.24,ATM,IL,2024-04-23 11:45:00,0
TXN0010896,4.39,Online,CA,2024-04-23 12:00:00,0
TXN0010897,24.55,ATM,CA,2024-04-23 12:15:00,0
TXN0010898,130.9,Transfer,WA,2024-04-23 12:30:00,0
TXN0010899,34.03,POS,FL,2024-04-23 12:45:00,0
TXN0010900,6.02,Transfer,WA,2024-04-23 13:00:00,0
TXN0010901,6.34,Online,FL,2024-04-23 13:15:00,0
TXN0010902,57.13,POS,TX,2024-04-23 13:30:00,0
TXN0010903,184.22,Transfer,CA,2024-04-23 13:45:00,0
TXN0010904,5.64,POS,IL,2024-04-23 14:00:00,0
TXN0010905,21.55,ATM,TX,2024-04-23 14:15:00,0
TXN0010906,8.16,Online,NY,2024-04-23 14:30:00,0
TXN0010907,14.67,ATM,NY,2024-04-23 14:45:00,0
TXN0010908,29.78,Transfer,CA,2024-04-23 15:00:00,0
TXN0010909,19.6,Online,IL,2024-04-23 15:15:00,0
TXN0010910,9.09,Transfer,CA,2024-04-23 15:30:00,0
TXN0010911,253.49,ATM,IL,2024-04-23 15:45:00,0
TXN0010912,17.05,ATM,TX,2024-04-23 16:00:00,0
TXN0010913,16.58,ATM,NY,2024-04-23 16:15:00,0
TXN0010914,77.28,Online,IL,2024-04-23 16:30:00,0
TXN0010915,20.88,POS,TX,2024-04-23 16:45:00,0
TXN0010916,16.17,ATM,IL,2024-04-23 17:00:00,0
TXN0010917,63.78,ATM,CA,2024-04-23 17:15:00,0
TXN0010918,6.0,POS,CA,2024-04-23 17:30:00,0
TXN0010919,50.18,Transfer,NY,2024-04-23 17:45:00,0
TXN0010920,70.22,ATM,IL,2024-04-23 18:00:00,0
TXN0010921,45.29,Transfer,IL,2024-04-23 18:15:00,0
TXN0010922,16.63,Transfer,TX,2024-04-23 18:30:00,0
TXN0010923,20.38,Online,NY,2024-04-23 18:45:00,0
TXN0010924,2.66,Online,FL,2024-04-23 19:00:00,0
TXN0010925,17.61,Online,FL,2024-04-23 19:15:00,0
TXN0010926,29.02,Transfer,WA,2024-04-23 19:30:00,0
TXN0010927,57.75,POS,WA,2024-04-23 19:45:00,0
TXN0010928,24.35,POS,CA,2024-04-23 20:00:00,0
TXN0010929,12.94,ATM,FL,2024-04-23 20:15:00,0
TXN0010930,7.58,POS,NY,2024-04-23 20:30:00,0
TXN0010931,19.47,Online,IL,2024-04-23 20:45:00,0
TXN0010932,24.13,ATM,FL,2024-04-23 21:00:00,1
TXN0010933,86.68,Online,TX,2024-04-23 21:15:00,0
TXN0010934,20.77,ATM,WA,2024-04-23 21:30:00,0
TXN0010935,11.33,POS,IL,2024-04-23 21:45:00,0
TXN0010936,18.09,Online,NY,2024-04-23 22:00:00,0
TXN0010937,11.57,ATM,IL,2024-04-23 22:15:00,0
TXN0010938,15.55,Transfer,IL,2024-04-23 22:30:00,0
TXN0010939,1.49,Transfer,CA,2024-04-23 22:45:00,0
TXN0010940,3.1,ATM,IL,2024-04-23 23:00:00,0
TXN0010941,4.97,ATM,TX,2024-04-23 23:15:00,0
TXN0010942,35.72,POS,FL,2024-04-23 23:30:00,0
TXN0010943,18.72,ATM,FL,2024-04-23 23:45:00,0
TXN0010944,24.46,Online,WA,2024-04-24 00:00:00,0
TXN0010945,81.68,ATM,NY,2024-04-24 00:15:00,0
TXN0010946,5.95,ATM,FL,2024-04-24 00:30:00,0
TXN0010947,79.78,ATM,TX,2024-04-24 00:45:00,0
TXN0010948,32.41,Transfer,CA,2024-04-24 01:00:00,0
TXN0010949,8.79,Transfer,WA,2024-04-24 01:15:00,0
TXN0010950,120.21,POS,CA,2024-04-24 01:30:00,0
TXN0010951,3.77,POS,WA,2024-04-24 01:45:00,0
TXN0010952,5.39,ATM,WA,2024-04-24 02:00:00,0
TXN0010953,16.03,ATM,CA,2024-04-24 02:15:00,0
TXN0010954,33.19,POS,IL,2024-04-24 02:30:00,0
TXN0010955,16.35,Transfer,WA,2024-04-24 02:45:00,0
TXN0010956,1.63,ATM,FL,2024-04-24 03:00:00,0
TXN0010957,14.4,POS,IL,2024-04-24 03:15:00,0
TXN0010958,18.56,Transfer,WA,2024-04-24 03:30:00,0
TXN0010959,419.71,POS,IL,2024-04-24 03:45:00,0
TXN0010960,104.62,Transfer,FL,2024-04-24 04:00:00,0
TXN0010961,23.73,Online,TX,2024-04-24 04:15:00,0
TXN0010962,5.62,ATM,FL,2024-04-24 04:30:00,0
TXN0010963,30.76,Online,WA,2024-04-24 04:45:00,0
TXN0010964,5.14,ATM,NY,2024-04-24 05:00:00,0
TXN0010965,26.07,ATM,FL,2024-04-24 05:15:00,0
TXN0010966,31.66,ATM,NY,2024-04-24 05:30:00,0
TXN0010967,12.74,Transfer,CA,2024-04-24 05:45:00,0
TXN0010968,27.55,Transfer,TX,2024-04-24 06:00:00,0
TXN0010969,13.86,POS,TX,2024-04-24 06:15:00,0
TXN0010970,10.41,Transfer,FL,2024-04-24 06:30:00,0
TXN0010971,126.31,ATM,TX,2024-04-24 06:45:00,0
TXN0010972,40.8,ATM,IL,2024-04-24 07:00:00,0
TXN0010973,14.24,ATM,FL,2024-04-24 07:15:00,1
TXN0010974,8.25,Transfer,CA,2024-04-24 07:30:00,0
TXN0010975,25.27,POS,WA,2024-04-24 07:45:00,0
TXN0010976,40.09,ATM,CA,2024-04-24 08:00:00,0
TXN0010977,56.17,Transfer,NY,2024-04-24 08:15:00,0
TXN0010978,117.39,Online,TX,2024-04-24 08:30:00,0
TXN0010979,35.37,Online,TX,2024-04-24 08:45:00,0
TXN0010980,5.44,ATM,CA,2024-04-24 09:00:00,0
TXN0010981,226.73,Online,WA,2024-04-24 09:15:00,0
TXN0010982,80.95,Online,CA,2024-04-24 09:30:00,0
TXN0010983,54.79,Transfer,WA,2024-04-24 09:45:00,0
TXN0010984,99.71,Online,IL,2024-04-24 10:00:00,0
TXN0010985,3.51,ATM,NY,2024-04-24 10:15:00,0
TXN0010986,13.15,POS,IL,2024-04-24 10:30:00,0
TXN0010987,11.16,Online,IL,2024-04-24 10:45:00,0
TXN0010988,83.71,ATM,WA,2024-04-24 11:00:00,0
TXN0010989,5.05,ATM,NY,2024-04-24 11:15:00,0
TXN0010990,13.96,Online,NY,2024-04-24 11:30:00,0
TXN0010991,123.42,Transfer,CA,2024-04-24 11:45:00,0
TXN0010992,44.02,ATM,IL,2024-04-24 12:00:00,0
TXN0010993,12.96,Transfer,NY,2024-04-24 12:15:00,0
TXN0010994,189.4,POS,CA,2024-04-24 12:30:00,0
TXN0010995,4.24,Transfer,CA,2024-04-24 12:45:00,0
TXN0010996,34.94,Transfer,NY,2024-04-24 13:00:00,0
TXN0010997,15.61,POS,IL,2024-04-24 13:15:00,0
TXN0010998,37.39,ATM,WA,2024-04-24 13:30:00,0
TXN0010999,14.74,Online,IL,2024-04-24 13:45:00,0
TXN0011000,7.59,ATM,TX,2024-04-24 14:00:00,0
TXN0011001,26.28,Transfer,IL,2024-04-24 14:15:00,0
TXN0011002,4.3,Online,TX,2024-04-24 14:30:00,0
TXN0011003,38.26,Transfer,FL,2024-04-24 14:45:00,0
TXN0011004,13.98,Online,NY,2024-04-24 15:00:00,0
TXN0011005,60.79,Online,FL,2024-04-24 15:15:00,0
TXN0011006,12.01,ATM,IL,2024-04-24 15:30:00,0
TXN0011007,9.21,POS,NY,2024-04-24 15:45:00,0
TXN0011008,32.71,Transfer,IL,2024-04-24 16:00:00,0
TXN0011009,87.86,POS,NY,2024-04-24 16:15:00,0
TXN0011010,1.76,POS,FL,2024-04-24 16:30:00,0
TXN0011011,23.48,POS,NY,2024-04-24 16:45:00,0
TXN0011012,42.75,POS,TX,2024-04-24 17:00:00,0
TXN0011013,3.79,Transfer,WA,2024-04-24 17:15:00,0
TXN0011014,7.19,POS,CA,2024-04-24 17:30:00,0
TXN0011015,43.6,POS,TX,2024-04-24 17:45:00,0
TXN0011016,7.66,POS,IL,2024-04-24 18:00:00,0
TXN0011017,9.57,Online,IL,2024-04-24 18:15:00,0
TXN0011018,155.3,POS,CA,2024-04-24 18:30:00,0
TXN0011019,6.67,Transfer,WA,2024-04-24 18:45:00,0
TXN0011020,7.33,Transfer,IL,2024-04-24 19:00:00,0
TXN0011021,1.32,ATM,TX,2024-04-24 19:15:00,0
TXN0011022,5.57,POS,IL,2024-04-24 19:30:00,0
TXN0011023,4.74,Transfer,FL,2024-04-24 19:45:00,0
TXN0011024,154.7,ATM,WA,2024-04-24 20:00:00,0
TXN0011025,85.8,ATM,CA,2024-04-24 20:15:00,0
TXN0011026,4.56,ATM,TX,2024-04-24 20:30:00,0
TXN0011027,208.08,Transfer,IL,2024-04-24 20:45:00,0
TXN0011028,50.58,Online,CA,2024-04-24 21:00:00,0
TXN0011029,16.43,POS,FL,2024-04-24 21:15:00,0
TXN0011030,52.91,POS,IL,2024-04-24 21:30:00,0
TXN0011031,31.9,ATM,NY,2024-04-24 21:45:00,0
TXN0011032,8.22,ATM,IL,2024-04-24 22:00:00,0
TXN0011033,2.54,Transfer,NY,2024-04-24 22:15:00,0
TXN0011034,6.93,Online,NY,2024-04-24 22:30:00,0
TXN0011035,20.19,Online,TX,2024-04-24 22:45:00,0
TXN0011036,13.32,Transfer,FL,2024-04-24 23:00:00,0
TXN0011037,8.47,POS,FL,2024-04-24 23:15:00,0
TXN0011038,64.33,Transfer,WA,2024-04-24 23:30:00,0
TXN0011039,5.76,Transfer,TX,2024-04-24 23:45:00,0
TXN0011040,58.26,Online,NY,2024-04-25 00:00:00,0
TXN0011041,11.48,Transfer,WA,2024-04-25 00:15:00,0
TXN0011042,23.09,Online,TX,2024-04-25 00:30:00,0
TXN0011043,5.39,Transfer,IL,2024-04-25 00:45:00,0
TXN0011044,20.09,POS,WA,2024-04-25 01:00:00,0
TXN0011045,8.04,ATM,IL,2024-04-25 01:15:00,0
TXN0011046,2.57,Transfer,NY,2024-04-25 01:30:00,0
TXN0011047,19.82,Transfer,NY,2024-04-25 01:45:00,0
TXN0011048,19.08,POS,TX,2024-04-25 02:00:00,0
TXN0011049,54.07,Transfer,WA,2024-04-25 02:15:00,1
TXN0011050,28.37,Transfer,NY,2024-04-25 02:30:00,0
TXN0011051,6.11,ATM,WA,2024-04-25 02:45:00,0
TXN0011052,9.81,ATM,IL,2024-04-25 03:00:00,0
TXN0011053,1.07,POS,IL,2024-04-25 03:15:00,0
TXN0011054,5.39,ATM,NY,2024-04-25 03:30:00,0
TXN0011055,94.04,ATM,WA,2024-04-25 03:45:00,0
TXN0011056,121.63,POS,TX,2024-04-25 04:00:00,0
TXN0011057,49.94,POS,FL,2024-04-25 04:15:00,0
TXN0011058,28.97,Transfer,CA,2024-04-25 04:30:00,0
TXN0011059,40.58,POS,IL,2024-04-25 04:45:00,0
TXN0011060,36.01,Online,TX,2024-04-25 05:00:00,0
TXN0011061,2.6,Transfer,TX,2024-04-25 05:15:00,0
TXN0011062,7.21,Transfer,CA,2024-04-25 05:30:00,0
TXN0011063,82.3,Online,NY,2024-04-25 05:45:00,0
TXN0011064,81.83,ATM,FL,2024-04-25 06:00:00,0
TXN0011065,26.9,Transfer,FL,2024-04-25 06:15:00,0
TXN0011066,14.02,Online,NY,2024-04-25 06:30:00,0
TXN0011067,12.83,POS,IL,2024-04-25 06:45:00,0
TXN0011068,10.63,POS,WA,2024-04-25 07:00:00,0
TXN0011069,6.76,ATM,TX,2024-04-25 07:15:00,0
TXN0011070,2.07,Transfer,IL,2024-04-25 07:30:00,0
TXN0011071,24.13,Online,NY,2024-04-25 07:45:00,0
TXN0011072,11.84,POS,TX,2024-04-25 08:00:00,0
TXN0011073,15.69,Transfer,WA,2024-04-25 08:15:00,0
TXN0011074,154.09,Transfer,TX,2024-04-25 08:30:00,0
TXN0011075,40.77,Transfer,WA,2024-04-25 08:45:00,0
TXN0011076,8.8,Online,CA,2024-04-25 09:00:00,0
TXN0011077,40.22,Online,WA,2024-04-25 09:15:00,0
TXN0011078,3.4,Transfer,NY,2024-04-25 09:30:00,0
TXN0011079,70.3,POS,IL,2024-04-25 09:45:00,0
TXN0011080,27.62,ATM,IL,2024-04-25 10:00:00,0
TXN0011081,16.07,ATM,CA,2024-04-25 10:15:00,0
TXN0011082,39.79,Transfer,NY,2024-04-25 10:30:00,1
TXN0011083,113.54,ATM,NY,2024-04-25 10:45:00,0
TXN0011084,11.66,ATM,NY,2024-04-25 11:00:00,0
TXN0011085,6.27,Online,TX,2024-04-25 11:15:00,0
TXN0011086,248.01,Online,IL,2024-04-25 11:30:00,0
TXN0011087,20.59,Transfer,CA,2024-04-25 11:45:00,0
TXN0011088,118.91,Transfer,FL,2024-04-25 12:00:00,0
TXN0011089,9.07,ATM,CA,2024-04-25 12:15:00,0
TXN0011090,31.66,Transfer,FL,2024-04-25 12:30:00,0
TXN0011091,9.44,ATM,WA,2024-04-25 12:45:00,0
TXN0011092,42.85,Online,NY,2024-04-25 13:00:00,0
TXN0011093,14.55,POS,NY,2024-04-25 13:15:00,0
TXN0011094,9.12,POS,IL,2024-04-25 13:30:00,0
TXN0011095,127.37,ATM,NY,2024-04-25 13:45:00,0
TXN0011096,30.23,ATM,CA,2024-04-25 14:00:00,0
TXN0011097,1.81,ATM,TX,2024-04-25 14:15:00,0
TXN0011098,15.27,Transfer,WA,2024-04-25 14:30:00,0
TXN0011099,6.79,POS,NY,2024-04-25 14:45:00,0
TXN0011100,4.75,POS,CA,2024-04-25 15:00:00,0
TXN0011101,10.09,POS,TX,2024-04-25 15:15:00,0
TXN0011102,11.44,ATM,CA,2024-04-25 15:30:00,0
TXN0011103,20.99,Transfer,WA,2024-04-25 15:45:00,0
TXN0011104,7.86,Transfer,TX,2024-04-25 16:00:00,0
TXN0011105,2.21,POS,NY,2024-04-25 16:15:00,0
TXN0011106,10.67,Online,IL,2024-04-25 16:30:00,0
TXN0011107,57.38,POS,CA,2024-04-25 16:45:00,0
TXN0011108,3.98,POS,WA,2024-04-25 17:00:00,0
TXN0011109,42.07,POS,WA,2024-04-25 17:15:00,0
TXN0011110,34.79,ATM,NY,2024-04-25 17:30:00,0
TXN0011111,11.83,ATM,NY,2024-04-25 17:45:00,0
TXN0011112,29.12,Online,TX,2024-04-25 18:00:00,0
TXN0011113,8.26,POS,WA,2024-04-25 18:15:00,0
TXN0011114,12.52,POS,WA,2024-04-25 18:30:00,0
TXN0011115,5.98,Transfer,TX,2024-04-25 18:45:00,0
TXN0011116,35.04,Transfer,IL,2024-04-25 19:00:00,0
TXN0011117,102.93,Online,IL,2024-04-25 19:15:00,0
TXN0011118,8.98,Transfer,WA,2024-04-25 19:30:00,0
TXN0011119,83.73,POS,NY,2024-04-25 19:45:00,0
TXN0011120,1.59,Online,WA,2024-04-25 20:00:00,0
TXN0011121,7.01,Transfer,IL,2024-04-25 20:15:00,0
TXN0011122,6.03,POS,IL,2024-04-25 20:30:00,0
TXN0011123,156.51,ATM,CA,2024-04-25 20:45:00,0
TXN0011124,9.95,POS,WA,2024-04-25 21:00:00,0
TXN0011125,50.95,ATM,IL,2024-04-25 21:15:00,0
TXN0011126,1.75,POS,IL,2024-04-25 21:30:00,0
TXN0011127,23.06,POS,NY,2024-04-25 21:45:00,0
TXN0011128,39.51,Online,WA,2024-04-25 22:00:00,0
TXN0011129,19.25,Online,TX,2024-04-25 22:15:00,0
TXN0011130,0.78,ATM,IL,2024-04-25 22:30:00,0
TXN0011131,24.84,Online,TX,2024-04-25 22:45:00,0
TXN0011132,52.94,Online,IL,2024-04-25 23:00:00,0
TXN0011133,97.31,Transfer,TX,2024-04-25 23:15:00,0
TXN0011134,32.36,POS,FL,2024-04-25 23:30:00,0
TXN0011135,2.68,Transfer,WA,2024-04-25 23:45:00,0
TXN0011136,15.67,POS,IL,2024-04-26 00:00:00,0
TXN0011137,59.16,POS,IL,2024-04-26 00:15:00,0
TXN0011138,7.56,POS,NY,2024-04-26 00:30:00,1
TXN0011139,39.49,ATM,CA,2024-04-26 00:45:00,0
TXN0011140,11.35,Online,NY,2024-04-26 01:00:00,0
TXN0011141,22.45,POS,IL,2024-04-26 01:15:00,0
TXN0011142,49.73,POS,CA,2024-04-26 01:30:00,0
TXN0011143,8.62,Transfer,CA,2024-04-26 01:45:00,0
TXN0011144,616.85,Transfer,TX,2024-04-26 02:00:00,0
TXN0011145,24.1,POS,WA,2024-04-26 02:15:00,0
TXN0011146,30.29,Transfer,NY,2024-04-26 02:30:00,0
TXN0011147,8.28,POS,TX,2024-04-26 02:45:00,0
